sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description,customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,status,payment,order_date,delivery_date,delivery_time,age_group
1926,387,376,94,3,282,Shirt,Henley,S,indigo,92,45,"A indigo coloured, S sized, Henley Shirt",341,fulan 341,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,Active,34491.0,2021-06-11,2021-06-14,3.0,Adults
1927,387,969,97,3,291,Trousers,Slim-Fit,XL,blue,119,47,"A blue coloured, XL sized, Slim-Fit Trousers",341,fulan 341,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,Active,34491.0,2021-06-11,2021-06-14,3.0,Adults
1928,387,415,119,1,119,Shirt,Casual Slim Fit,XS,violet,113,55,"A violet coloured, XS sized, Casual Slim Fit Shirt",341,fulan 341,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,Active,34491.0,2021-06-11,2021-06-14,3.0,Adults
1929,387,256,95,1,95,Shirt,Polo,S,yellow,117,77,"A yellow coloured, S sized, Polo Shirt",341,fulan 341,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,Active,34491.0,2021-06-11,2021-06-14,3.0,Adults
1930,387,82,118,1,118,Shirt,Flannel,M,yellow,96,59,"A yellow coloured, M sized, Flannel Shirt",341,fulan 341,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,Active,34491.0,2021-06-11,2021-06-14,3.0,Adults
1931,387,283,105,2,210,Shirt,Cuban Collar,L,red,93,45,"A red coloured, L sized, Cuban Collar Shirt",341,fulan 341,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,Active,34491.0,2021-06-11,2021-06-14,3.0,Adults
1932,388,45,104,2,208,Shirt,Dress,XS,yellow,119,69,"A yellow coloured, XS sized, Dress Shirt",601,fulan 601,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,Active,34341.0,2021-02-12,2021-02-17,5.0,Adults
1933,388,15,96,2,192,Shirt,Oxford Cloth,XS,green,114,68,"A green coloured, XS sized, Oxford Cloth Shirt",601,fulan 601,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,Active,34341.0,2021-02-12,2021-02-17,5.0,Adults
1934,388,670,113,2,226,Jacket,Parka,XS,orange,119,53,"A orange coloured, XS sized, Parka Jacket",601,fulan 601,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,Active,34341.0,2021-02-12,2021-02-17,5.0,Adults
1935,388,579,100,1,100,Jacket,Bomber,XL,green,90,79,"A green coloured, XL sized, Bomber Jacket",601,fulan 601,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,Active,34341.0,2021-02-12,2021-02-17,5.0,Adults
1936,389,632,93,3,279,Jacket,Coach,M,red,115,76,"A red coloured, M sized, Coach Jacket",643,fulan 643,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,42818.0,2021-04-20,2021-04-23,3.0,Adults
1937,389,582,100,3,300,Jacket,Bomber,M,blue,90,44,"A blue coloured, M sized, Bomber Jacket",643,fulan 643,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,42818.0,2021-04-20,2021-04-23,3.0,Adults
1938,389,165,91,1,91,Shirt,Linen,XS,indigo,116,70,"A indigo coloured, XS sized, Linen Shirt",643,fulan 643,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,42818.0,2021-04-20,2021-04-23,3.0,Adults
1939,389,440,107,2,214,Jacket,Denim,XS,blue,92,49,"A blue coloured, XS sized, Denim Jacket",643,fulan 643,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,42818.0,2021-04-20,2021-04-23,3.0,Adults
1940,389,929,96,3,288,Trousers,Drawstring,XL,green,104,49,"A green coloured, XL sized, Drawstring Trousers",643,fulan 643,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,42818.0,2021-04-20,2021-04-23,3.0,Adults
1941,389,1071,93,2,186,Trousers,Joggers,S,blue,94,50,"A blue coloured, S sized, Joggers Trousers",643,fulan 643,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,42818.0,2021-04-20,2021-04-23,3.0,Adults
1942,390,1101,115,3,345,Trousers,Cropped,S,green,99,71,"A green coloured, S sized, Cropped Trousers",206,fulan 206,Prefer not to say,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,Active,57651.0,2021-01-20,2021-01-24,4.0,Seniors
1943,390,405,119,3,357,Shirt,Casual Slim Fit,XS,blue,113,55,"A blue coloured, XS sized, Casual Slim Fit Shirt",206,fulan 206,Prefer not to say,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,Active,57651.0,2021-01-20,2021-01-24,4.0,Seniors
1944,390,685,113,2,226,Jacket,Parka,XS,blue,119,67,"A blue coloured, XS sized, Parka Jacket",206,fulan 206,Prefer not to say,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,Active,57651.0,2021-01-20,2021-01-24,4.0,Seniors
1945,391,850,113,2,226,Trousers,Chinos,XS,yellow,100,41,"A yellow coloured, XS sized, Chinos Trousers",726,fulan 726,Prefer not to say,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia,Active,24661.0,2021-05-16,2021-06-06,21.0,Adults
1946,391,607,112,1,112,Jacket,Cardigan,M,yellow,118,64,"A yellow coloured, M sized, Cardigan Jacket",726,fulan 726,Prefer not to say,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia,Active,24661.0,2021-05-16,2021-06-06,21.0,Adults
1947,391,872,113,2,226,Trousers,Chinos,M,violet,100,54,"A violet coloured, M sized, Chinos Trousers",726,fulan 726,Prefer not to say,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia,Active,24661.0,2021-05-16,2021-06-06,21.0,Adults
1948,391,1155,99,1,99,Trousers,High-Waisted,XS,red,98,74,"A red coloured, XS sized, High-Waisted Trousers",726,fulan 726,Prefer not to say,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia,Active,24661.0,2021-05-16,2021-06-06,21.0,Adults
1949,391,1114,115,3,345,Trousers,Cropped,XL,indigo,99,58,"A indigo coloured, XL sized, Cropped Trousers",726,fulan 726,Prefer not to say,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia,Active,24661.0,2021-05-16,2021-06-06,21.0,Adults
1950,391,431,107,3,321,Jacket,Denim,S,yellow,92,43,"A yellow coloured, S sized, Denim Jacket",726,fulan 726,Prefer not to say,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia,Active,24661.0,2021-05-16,2021-06-06,21.0,Adults
1951,391,734,119,2,238,Jacket,Trench Coat,XL,violet,112,52,"A violet coloured, XL sized, Trench Coat Jacket",726,fulan 726,Prefer not to say,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia,Active,24661.0,2021-05-16,2021-06-06,21.0,Adults
1952,392,1181,99,3,297,Trousers,High-Waisted,S,indigo,98,79,"A indigo coloured, S sized, High-Waisted Trousers",840,fulan 840,Prefer not to say,25,86 Crooks CrescentSuite 269,9366,Islamouth,Western Australia,Australia,Active,32036.0,2021-01-12,2021-01-25,13.0,Adults
1953,392,79,118,1,118,Shirt,Flannel,XL,orange,96,50,"A orange coloured, XL sized, Flannel Shirt",840,fulan 840,Prefer not to say,25,86 Crooks CrescentSuite 269,9366,Islamouth,Western Australia,Australia,Active,32036.0,2021-01-12,2021-01-25,13.0,Adults
1954,392,1156,99,2,198,Trousers,High-Waisted,S,red,98,80,"A red coloured, S sized, High-Waisted Trousers",840,fulan 840,Prefer not to say,25,86 Crooks CrescentSuite 269,9366,Islamouth,Western Australia,Australia,Active,32036.0,2021-01-12,2021-01-25,13.0,Adults
1955,392,1056,93,1,93,Trousers,Joggers,S,orange,94,43,"A orange coloured, S sized, Joggers Trousers",840,fulan 840,Prefer not to say,25,86 Crooks CrescentSuite 269,9366,Islamouth,Western Australia,Australia,Active,32036.0,2021-01-12,2021-01-25,13.0,Adults
1956,393,396,119,2,238,Shirt,Casual Slim Fit,S,yellow,113,45,"A yellow coloured, S sized, Casual Slim Fit Shirt",803,fulan 803,Prefer not to say,68,7377 Nicolas ParadeApt. 191,8377,Amyton,Australian Capital Territory,Australia,Active,24994.0,2021-05-06,2021-05-27,21.0,Seniors
1957,393,1143,102,3,306,Trousers,Cargo Pants,L,blue,106,77,"A blue coloured, L sized, Cargo Pants Trousers",803,fulan 803,Prefer not to say,68,7377 Nicolas ParadeApt. 191,8377,Amyton,Australian Capital Territory,Australia,Active,24994.0,2021-05-06,2021-05-27,21.0,Seniors
1958,393,103,118,2,236,Shirt,Flannel,L,violet,96,76,"A violet coloured, L sized, Flannel Shirt",803,fulan 803,Prefer not to say,68,7377 Nicolas ParadeApt. 191,8377,Amyton,Australian Capital Territory,Australia,Active,24994.0,2021-05-06,2021-05-27,21.0,Seniors
1959,393,1207,105,3,315,Trousers,Pleated,M,green,90,41,"A green coloured, M sized, Pleated Trousers",803,fulan 803,Prefer not to say,68,7377 Nicolas ParadeApt. 191,8377,Amyton,Australian Capital Territory,Australia,Active,24994.0,2021-05-06,2021-05-27,21.0,Seniors
1960,393,649,93,2,186,Jacket,Coach,XL,green,115,48,"A green coloured, XL sized, Coach Jacket",803,fulan 803,Prefer not to say,68,7377 Nicolas ParadeApt. 191,8377,Amyton,Australian Capital Territory,Australia,Active,24994.0,2021-05-06,2021-05-27,21.0,Seniors
1961,394,557,98,1,98,Jacket,Leather,M,violet,113,40,"A violet coloured, M sized, Leather Jacket",508,fulan 508,Prefer not to say,65,6863 Tremblay KnollSuite 290,9728,West Annaport,Northern Territory,Australia,Active,18584.0,2021-09-06,2021-09-10,4.0,Seniors
1962,394,567,100,3,300,Jacket,Bomber,M,orange,90,69,"A orange coloured, M sized, Bomber Jacket",508,fulan 508,Prefer not to say,65,6863 Tremblay KnollSuite 290,9728,West Annaport,Northern Territory,Australia,Active,18584.0,2021-09-06,2021-09-10,4.0,Seniors
1963,394,179,98,1,98,Shirt,Camp Collared,XL,red,112,79,"A red coloured, XL sized, Camp Collared Shirt",508,fulan 508,Prefer not to say,65,6863 Tremblay KnollSuite 290,9728,West Annaport,Northern Territory,Australia,Active,18584.0,2021-09-06,2021-09-10,4.0,Seniors
1964,394,933,96,3,288,Trousers,Drawstring,L,blue,104,50,"A blue coloured, L sized, Drawstring Trousers",508,fulan 508,Prefer not to say,65,6863 Tremblay KnollSuite 290,9728,West Annaport,Northern Territory,Australia,Active,18584.0,2021-09-06,2021-09-10,4.0,Seniors
1965,394,537,98,3,294,Jacket,Leather,M,yellow,113,77,"A yellow coloured, M sized, Leather Jacket",508,fulan 508,Prefer not to say,65,6863 Tremblay KnollSuite 290,9728,West Annaport,Northern Territory,Australia,Active,18584.0,2021-09-06,2021-09-10,4.0,Seniors
1966,394,1004,106,3,318,Trousers,Wool,XL,blue,111,41,"A blue coloured, XL sized, Wool Trousers",508,fulan 508,Prefer not to say,65,6863 Tremblay KnollSuite 290,9728,West Annaport,Northern Territory,Australia,Active,18584.0,2021-09-06,2021-09-10,4.0,Seniors
1967,394,226,106,3,318,Shirt,Chambray,S,green,105,63,"A green coloured, S sized, Chambray Shirt",508,fulan 508,Prefer not to say,65,6863 Tremblay KnollSuite 290,9728,West Annaport,Northern Territory,Australia,Active,18584.0,2021-09-06,2021-09-10,4.0,Seniors
1968,395,1180,99,2,198,Trousers,High-Waisted,XS,indigo,98,47,"A indigo coloured, XS sized, High-Waisted Trousers",728,fulan 728,Prefer not to say,51,347 Gleason View RdApt. 168,7148,Lake Matildaville,Western Australia,Australia,Active,24101.0,2021-03-26,2021-04-02,7.0,Adults
1969,395,1249,112,3,336,Trousers,Tracksuit Bottoms,XL,blue,91,68,"A blue coloured, XL sized, Tracksuit Bottoms Trousers",728,fulan 728,Prefer not to say,51,347 Gleason View RdApt. 168,7148,Lake Matildaville,Western Australia,Australia,Active,24101.0,2021-03-26,2021-04-02,7.0,Adults
1970,395,270,95,2,190,Shirt,Polo,XS,indigo,117,47,"A indigo coloured, XS sized, Polo Shirt",728,fulan 728,Prefer not to say,51,347 Gleason View RdApt. 168,7148,Lake Matildaville,Western Australia,Australia,Active,24101.0,2021-03-26,2021-04-02,7.0,Adults
1971,395,124,92,1,92,Shirt,Denim,XL,green,115,52,"A green coloured, XL sized, Denim Shirt",728,fulan 728,Prefer not to say,51,347 Gleason View RdApt. 168,7148,Lake Matildaville,Western Australia,Australia,Active,24101.0,2021-03-26,2021-04-02,7.0,Adults
1972,395,587,100,2,200,Jacket,Bomber,M,indigo,90,52,"A indigo coloured, M sized, Bomber Jacket",728,fulan 728,Prefer not to say,51,347 Gleason View RdApt. 168,7148,Lake Matildaville,Western Australia,Australia,Active,24101.0,2021-03-26,2021-04-02,7.0,Adults
1973,396,106,92,3,276,Shirt,Denim,S,red,115,57,"A red coloured, S sized, Denim Shirt",461,fulan 461,Female,54,2501 Hackett ManorSuite 051,60,West Chasemouth,Australian Capital Territory,Australia,Active,57491.0,2021-02-26,2021-03-03,5.0,Adults
1974,396,739,109,2,218,Jacket,Peacoat,XL,red,102,58,"A red coloured, XL sized, Peacoat Jacket",461,fulan 461,Female,54,2501 Hackett ManorSuite 051,60,West Chasemouth,Australian Capital Territory,Australia,Active,57491.0,2021-02-26,2021-03-03,5.0,Adults
1975,396,920,96,1,96,Trousers,Drawstring,XS,yellow,104,41,"A yellow coloured, XS sized, Drawstring Trousers",461,fulan 461,Female,54,2501 Hackett ManorSuite 051,60,West Chasemouth,Australian Capital Territory,Australia,Active,57491.0,2021-02-26,2021-03-03,5.0,Adults
1976,396,1209,105,2,210,Trousers,Pleated,XL,green,90,55,"A green coloured, XL sized, Pleated Trousers",461,fulan 461,Female,54,2501 Hackett ManorSuite 051,60,West Chasemouth,Australian Capital Territory,Australia,Active,57491.0,2021-02-26,2021-03-03,5.0,Adults
1977,397,1181,99,2,198,Trousers,High-Waisted,S,indigo,98,79,"A indigo coloured, S sized, High-Waisted Trousers",446,fulan 446,Prefer not to say,47,165 Hermiston LoopSuite 403,1552,North Lukeshire,Tasmania,Australia,Active,33872.0,2021-02-03,2021-02-22,19.0,Adults
1978,397,1080,93,2,186,Trousers,Joggers,XS,violet,94,50,"A violet coloured, XS sized, Joggers Trousers",446,fulan 446,Prefer not to say,47,165 Hermiston LoopSuite 403,1552,North Lukeshire,Tasmania,Australia,Active,33872.0,2021-02-03,2021-02-22,19.0,Adults
1979,397,963,97,3,291,Trousers,Slim-Fit,L,green,119,43,"A green coloured, L sized, Slim-Fit Trousers",446,fulan 446,Prefer not to say,47,165 Hermiston LoopSuite 403,1552,North Lukeshire,Tasmania,Australia,Active,33872.0,2021-02-03,2021-02-22,19.0,Adults
1980,398,503,102,1,102,Jacket,Windbreaker,L,yellow,109,70,"A yellow coloured, L sized, Windbreaker Jacket",13,fulan 13,Male,42,16 Kuhn LoopSuite 442,6170,Maddisonmouth,Queensland,Australia,Active,31626.0,2021-09-28,2021-10-13,15.0,Adults
1981,398,472,118,1,118,Jacket,Puffer,M,green,110,72,"A green coloured, M sized, Puffer Jacket",13,fulan 13,Male,42,16 Kuhn LoopSuite 442,6170,Maddisonmouth,Queensland,Australia,Active,31626.0,2021-09-28,2021-10-13,15.0,Adults
1982,398,611,112,1,112,Jacket,Cardigan,S,green,118,62,"A green coloured, S sized, Cardigan Jacket",13,fulan 13,Male,42,16 Kuhn LoopSuite 442,6170,Maddisonmouth,Queensland,Australia,Active,31626.0,2021-09-28,2021-10-13,15.0,Adults
1983,399,305,105,3,315,Shirt,Cuban Collar,XS,indigo,93,50,"A indigo coloured, XS sized, Cuban Collar Shirt",331,fulan 331,Prefer not to say,32,5756 Savannah DriveApt. 644,7980,Aidenton,Northern Territory,Australia,Active,57278.0,2021-10-21,2021-10-30,9.0,Adults
1984,399,593,100,1,100,Jacket,Bomber,L,violet,90,68,"A violet coloured, L sized, Bomber Jacket",331,fulan 331,Prefer not to say,32,5756 Savannah DriveApt. 644,7980,Aidenton,Northern Territory,Australia,Active,57278.0,2021-10-21,2021-10-30,9.0,Adults
1985,399,865,113,2,226,Trousers,Chinos,XS,indigo,100,61,"A indigo coloured, XS sized, Chinos Trousers",331,fulan 331,Prefer not to say,32,5756 Savannah DriveApt. 644,7980,Aidenton,Northern Territory,Australia,Active,57278.0,2021-10-21,2021-10-30,9.0,Adults
1986,399,965,97,1,97,Trousers,Slim-Fit,XS,blue,119,55,"A blue coloured, XS sized, Slim-Fit Trousers",331,fulan 331,Prefer not to say,32,5756 Savannah DriveApt. 644,7980,Aidenton,Northern Territory,Australia,Active,57278.0,2021-10-21,2021-10-30,9.0,Adults
1987,399,1239,112,3,336,Trousers,Tracksuit Bottoms,XL,yellow,91,59,"A yellow coloured, XL sized, Tracksuit Bottoms Trousers",331,fulan 331,Prefer not to say,32,5756 Savannah DriveApt. 644,7980,Aidenton,Northern Territory,Australia,Active,57278.0,2021-10-21,2021-10-30,9.0,Adults
1988,400,57,104,3,312,Shirt,Dress,M,blue,119,48,"A blue coloured, M sized, Dress Shirt",907,fulan 907,Female,43,13 Ivy TerraceSuite 494,628,North Caitlin,South Australia,Australia,Active,44904.0,2021-07-02,2021-07-25,23.0,Adults
1989,400,1037,90,2,180,Trousers,Relaxed Leg,M,blue,95,72,"A blue coloured, M sized, Relaxed Leg Trousers",907,fulan 907,Female,43,13 Ivy TerraceSuite 494,628,North Caitlin,South Australia,Australia,Active,44904.0,2021-07-02,2021-07-25,23.0,Adults
1990,400,41,104,2,208,Shirt,Dress,S,orange,119,69,"A orange coloured, S sized, Dress Shirt",907,fulan 907,Female,43,13 Ivy TerraceSuite 494,628,North Caitlin,South Australia,Australia,Active,44904.0,2021-07-02,2021-07-25,23.0,Adults
1991,400,1165,99,3,297,Trousers,High-Waisted,XS,yellow,98,64,"A yellow coloured, XS sized, High-Waisted Trousers",907,fulan 907,Female,43,13 Ivy TerraceSuite 494,628,North Caitlin,South Australia,Australia,Active,44904.0,2021-07-02,2021-07-25,23.0,Adults
1992,400,236,106,1,106,Shirt,Chambray,S,indigo,105,59,"A indigo coloured, S sized, Chambray Shirt",907,fulan 907,Female,43,13 Ivy TerraceSuite 494,628,North Caitlin,South Australia,Australia,Active,44904.0,2021-07-02,2021-07-25,23.0,Adults
1993,400,515,102,1,102,Jacket,Windbreaker,XS,indigo,109,79,"A indigo coloured, XS sized, Windbreaker Jacket",907,fulan 907,Female,43,13 Ivy TerraceSuite 494,628,North Caitlin,South Australia,Australia,Active,44904.0,2021-07-02,2021-07-25,23.0,Adults
1994,400,187,98,1,98,Shirt,Camp Collared,M,yellow,112,49,"A yellow coloured, M sized, Camp Collared Shirt",907,fulan 907,Female,43,13 Ivy TerraceSuite 494,628,North Caitlin,South Australia,Australia,Active,44904.0,2021-07-02,2021-07-25,23.0,Adults
1995,401,266,95,1,95,Shirt,Polo,S,blue,117,76,"A blue coloured, S sized, Polo Shirt",94,fulan 94,Prefer not to say,46,368 Morrison MeadowApt. 117,1037,East Isla,Western Australia,Australia,Active,24512.0,2021-08-14,2021-08-24,10.0,Adults
1996,401,791,91,2,182,Jacket,Pullover,S,blue,114,73,"A blue coloured, S sized, Pullover Jacket",94,fulan 94,Prefer not to say,46,368 Morrison MeadowApt. 117,1037,East Isla,Western Australia,Australia,Active,24512.0,2021-08-14,2021-08-24,10.0,Adults
1997,401,392,119,1,119,Shirt,Casual Slim Fit,M,orange,113,47,"A orange coloured, M sized, Casual Slim Fit Shirt",94,fulan 94,Prefer not to say,46,368 Morrison MeadowApt. 117,1037,East Isla,Western Australia,Australia,Active,24512.0,2021-08-14,2021-08-24,10.0,Adults
1998,401,137,92,1,92,Shirt,Denim,M,violet,115,55,"A violet coloured, M sized, Denim Shirt",94,fulan 94,Prefer not to say,46,368 Morrison MeadowApt. 117,1037,East Isla,Western Australia,Australia,Active,24512.0,2021-08-14,2021-08-24,10.0,Adults
1999,401,92,118,2,236,Shirt,Flannel,M,blue,96,73,"A blue coloured, M sized, Flannel Shirt",94,fulan 94,Prefer not to say,46,368 Morrison MeadowApt. 117,1037,East Isla,Western Australia,Australia,Active,24512.0,2021-08-14,2021-08-24,10.0,Adults
2000,401,647,93,2,186,Jacket,Coach,m,green,115,63,"A green coloured, M sized, Coach Jacket",94,fulan 94,Prefer not to say,46,368 Morrison MeadowApt. 117,1037,East Isla,Western Australia,Australia,Active,24512.0,2021-08-14,2021-08-24,10.0,Adults
2001,401,422,107,3,321,Jacket,Denim,M,red,92,43,"A red coloured, M sized, Denim Jacket",94,fulan 94,Prefer not to say,46,368 Morrison MeadowApt. 117,1037,East Isla,Western Australia,Australia,Active,24512.0,2021-08-14,2021-08-24,10.0,Adults
2002,402,577,100,2,200,Jacket,Bomber,M,green,90,61,"A green coloured, M sized, Bomber Jacket",537,fulan 537,Prefer not to say,45,155 Hayes AvenueApt. 699,7342,Krisland,Western Australia,Australia,Active,26681.0,2021-03-09,2021-04-04,26.0,Adults
2003,403,807,117,1,117,Jacket,Shearling,M,red,95,49,"A red coloured, M sized, Shearling Jacket",980,fulan 980,Prefer not to say,35,317 Sophia MewsApt. 328,5926,Isaacberg,South Australia,Australia,Active,17088.0,2021-09-16,2021-09-25,9.0,Adults
2004,403,405,119,3,357,Shirt,Casual Slim Fit,XS,blue,113,55,"A blue coloured, XS sized, Casual Slim Fit Shirt",980,fulan 980,Prefer not to say,35,317 Sophia MewsApt. 328,5926,Isaacberg,South Australia,Australia,Active,17088.0,2021-09-16,2021-09-25,9.0,Adults
